area;ciudad;conglomerado;panelm;vivienda;hogar;p01;sexo;edad;p04;p05a;p05b;p06;p07;p08;p09;niveleducativo;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p24;p25;p26;p27;p28;p29;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;factorexpancion;nnivins;ingrlaboral;ingpc;condicionlaboral;codicion_empleo;desempleo;secemp;grupo1;sectoreconomico;prov;dominio;pobreza;epobreza;upm;id_vivienda;id_hogar;id_persona;periodo;mes
2;50552;50552;54;2;1;3;2;24;3;10;10;5;2;;3;5;7;1;;;1;1;;1;1;;;;30;3;;2;1;15;7;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;12;10;1;5;3;2;1;30;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;;65,11111111;2;1;;2;9;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;2;1;4;2;21;3;10;10;6;2;;3;7;3;;;;1;1;;1;1;;;;30;3;;2;1;10;7;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;10;10;1;5;3;2;1;30;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;4;;65,11111111;2;1;;2;9;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;2;1;5;1;18;4;10;10;5;2;;3;5;7;1;;;1;1;;1;1;;;;40;;1;4;;;;;;;; ;;;;;113;6111;4;;6;1;2;2;2;2;2;2;2;2;2;2;5;11;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;240;0;1;50;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;290;65,11111111;4;1;;2;6;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;2;1;6;1;15;5;10;10;6;1;1;;5;10;1;;;1;1;;1;1;;;;14;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;4;10;1;5;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;8;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;;65,11111111;5;1;;2;9;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;3;1;1;1;47;1;10;10;1;2;;3;4;6;1;;;1;2;50750;2;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;15;2;1;4;3;2;2;40;10;0;150;9213;7;;10;1;3;3;2;5;;;;;480;0;2;;;; ;2;;2;;1;100;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;480;230;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;3;1;2;2;46;2;10;10;1;2;;3;4;4;1;;;1;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;32;10;1;3;3;2;1;40;;;;;;;;;;;;5;50;1;30;30;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;50;230;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;3;1;1;1;47;1;10;10;1;2;;3;4;6;1;;;1;2;50752;2;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;27;2;1;5;3;2;2;40;10;0;150;9213;7;;10;1;3;3;2;5;;;;;480;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;480;180;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;3;1;2;2;47;2;10;10;1;2;;3;4;4;1;;;1;1;;2;1;;;;56;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;35;10;1;3;3;2;1;56;;;;;;;;;;;;5;0;1;20;40;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;-1;180;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;3;1;3;1;15;3;10;10;6;1;2;;5;10;1;;;1;2;170150;2;1;;;;14;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;5;10;1;3;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;;180;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;4;1;1;1;66;1;3;10;1;2;;1;4;6;1;;;1;1;;2;1;;;;15;6;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;52;10;1;2;3;2;1;15;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;119;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;;174,5;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;4;1;2;2;65;2;3;10;1;2;;1;1;;2;;;1;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;52;10;1;2;3;2;1;40;;;;;;;;;;;;3;170;1;15;10;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;124,4811237;1;175;174,5;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;4;1;1;1;67;1;3;10;1;2;;1;4;6;1;;;1;1;;2;1;;;;56;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;50;10;1;2;3;2;1;56;;;;;;;;;;;;5;270;1;45;30;;;;;;; ;2;;1;120;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;285;230;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;4;1;2;2;66;2;3;10;1;2;;1;1;;2;;;1;1;;2;1;;;;56;;1;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;53;10;1;2;3;2;1;56;;;;;;;;;;;;3;;;;;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;85,10047134;1;;230;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;5;1;1;1;45;1;10;10;1;2;;3;4;6;1;;;1;1;;2;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;1;2;2;2;2;2;2;2;2;2;2;26;2;1;4;3;2;2;40;10;0;150;9213;7;;10;1;3;3;2;5;;;;;560;0;1;90;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;650;260;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;5;1;2;2;49;2;10;10;1;2;;3;4;6;1;;;1;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;39;10;1;3;3;2;1;40;;;;;;;;;;;;5;60;1;10;10;;;;;;; ;2;;2;;2;;2;;1;65;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;60;260;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;5;1;1;1;44;1;10;10;1;2;;5;4;6;1;;;1;1;;2;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;20;2;1;4;3;2;2;40;10;0;150;9213;7;;10;1;3;3;2;5;;;;;600;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;600;232,6666667;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;5;1;2;2;49;2;10;10;1;2;;3;4;6;1;;;1;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;32;10;1;3;3;2;1;40;;;;;;;;;;;;5;80;1;20;10;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;90;232,6666667;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;6;1;1;2;40;1;10;10;4;2;;3;4;6;1;;;1;1;;1;1;;;;48;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;27;10;1;3;3;2;1;48;;;;;;;;;;;;5;100;1;20;0;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;120;61;4;1;;2;6;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;6;1;2;2;18;3;10;10;6;1;1;;7;3;;;;1;1;;1;1;;;;14;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;10;10;1;3;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;4;;61;5;1;;2;9;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;6;1;3;2;16;3;10;10;6;1;1;;5;10;1;;;1;1;;1;1;;;;14;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;8;10;1;3;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;;61;5;1;;2;9;1;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;6;1;4;2;81;6;3;10;4;2;;1;1;;2;;;1;1;;1;2;12;2;;;;;;;;;;11;;11; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;119;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;1;;61;9;;;;;;5;6;1;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;6;1;1;2;40;1;10;10;4;2;;3;4;6;1;;;1;1;;2;1;;;;24;3;;2;1;15;7;;;;; ;;;;;141;6121;6;2;;;;;;;;;;;;;28;10;1;3;3;2;1;24;;;;;;;;;;;;5;400;2;;0;;;;;;; ;2;;1;300;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;400;208,75;2;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;6;1;2;2;18;3;10;10;6;1;1;;7;3;;;;6;1;;2;1;;;;21;7;;2;1;15;7;;;;; ;;;;;141;9212;7;;;;;;;;;;;;;;10;10;1;3;3;2;1;21;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;4;;208,75;2;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;6;1;3;2;16;3;10;10;6;1;1;;7;1;;;;6;1;;2;1;;;;21;7;;4;;;;;;;; ;;;;;141;9212;7;;;;;;;;;;;;;;5;10;1;3;3;2;1;21;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;15;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;4;;208,75;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;6;1;4;2;75;6;3;10;4;2;;1;1;;2;;;1;1;;2;2;12;2;;;;;;;;;;11;;12; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;120;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;1;;208,75;9;;;;;;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;7;1;1;1;59;1;3;10;1;2;;3;4;6;1;;;1;1;;2;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;30;2;1;10;3;2;2;40;10;0;150;9213;7;;10;1;4;3;2;3;;;;;480;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;3;480;172,25;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;7;1;2;2;57;2;3;10;1;2;;3;1;;2;;;1;1;;2;1;;;;48;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;35;10;1;4;3;2;1;48;;;;;;;;;;;;5;50;1;10;30;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;124,4811237;1;30;172,25;4;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;7;1;3;1;18;3;10;10;6;1;1;;7;2;;;;1;1;;2;1;;;;14;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;8;10;1;4;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;4;;172,25;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;7;1;4;2;83;6;3;10;4;2;;1;1;;2;;;1;1;;2;1;;;;14;1;;4;;;;;;;; ;;;;;150;9212;7;;;;;;;;;;;;;;70;10;1;4;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;119;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;124,4811237;1;;172,25;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202504;4
2;50552;50552;54;7;1;1;1;59;1;3;10;1;2;;3;4;6;1;;;1;1;;1;1;;;;50;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;30;2;1;7;3;2;2;40;10;0;150;9213;7;;10;1;3;3;2;3;;;;;520;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;3;520;223,75;1;1;;2;7;6;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;7;1;2;2;58;2;3;10;1;2;;3;1;;2;;;1;1;;1;1;;;;30;3;;2;1;10;7;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;45;10;1;3;3;2;1;30;;;;;;;;;;;;5;150;1;50;0;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;85,10047134;1;200;223,75;2;1;;2;6;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;7;1;3;1;18;3;10;10;6;2;;17;7;3;;;;1;1;;1;1;;;;20;7;;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;7;10;1;3;3;2;1;20;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;4;;223,75;5;1;;2;9;1;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50552;50552;54;7;1;4;2;82;6;3;10;4;2;;1;1;;2;;;1;2;180150;1;2;12;2;;;;;;;;;;11;;12; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;120;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;85,10047134;1;;223,75;9;;;;;;5;6;0;0;50552901702;5,05529E+17;5,05529E+18;5,05529E+20;202507;7
2;50553;50553;75;2;1;1;2;55;1;3;10;3;2;;3;4;6;1;;;6;1;;1;1;;;;56;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;45;10;1;1;3;2;1;56;;;;;;;;;;;;3;100;1;30;36;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;94;202,25;4;1;;2;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;2;1;2;2;24;3;10;10;5;2;;11;7;3;;;;6;1;;1;1;;;;48;;1;4;;;;;;;; ;;;;;9602;5141;2;;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;2;1;48;;;;;;;;;;;;5;;;;;300;0;2;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;300;202,25;4;1;;2;5;19;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;2;1;3;1;23;4;10;10;5;2;;3;7;3;;;;6;1;;1;1;;;;48;;1;4;;;;;;;; ;;;;;9602;5141;2;;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;2;1;48;;;;;;;;;;;;5;;;;;300;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;300;202,25;4;1;;2;5;19;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;3;1;1;2;58;1;3;10;4;2;;3;4;6;1;;;6;1;;1;2;12;1;2;48;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;42;10;1;2;3;2;1;48;;;;;;;;;;;;3;200;1;10;0;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;210;148,6;4;1;;2;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;3;1;2;2;28;3;10;10;1;2;;3;7;3;;;;6;1;;1;1;;;;56;;1;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;15;10;1;2;3;2;1;56;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;;148,6;5;1;;2;9;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;3;1;3;1;29;4;10;10;1;2;;3;6;6;;;;6;1;;1;1;;;;40;;1;2;1;15;7;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;9;2;1;5;3;2;1;40;;;;;;;;;;;;5;;;;;470;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;470;148,6;1;1;;2;7;6;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;4;1;1;1;40;1;10;10;1;2;;3;4;6;1;;;1;1;;1;1;;;;84;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;28;10;1;2;3;2;1;84;;;;;;;;;;;;5;200;2;;50;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;150;317;4;1;;2;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;4;1;2;2;41;2;1;10;1;2;;3;4;6;1;;;1;2;50555;1;1;;;;44;;1;4;;;;;;;; ;;;;;119;6113;2;;3;2;2;1;1;1;1;2;2;1;1;1;19;11;2;;;;1;44;;;;;;;;;;;;1;;;;;470;50;1;35;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;555;317;1;1;;1;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;4;1;3;2;18;3;1;10;6;2;;3;7;3;;;;1;2;50150;1;1;;;;44;;1;4;;;;;;;; ;;;;;119;6113;2;;3;2;2;1;1;1;1;2;2;1;1;1;0;11;2;;;;1;44;;;;;;;;;;;;1;;;;;470;50;1;35;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;555;317;1;1;;1;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;5;1;1;1;80;1;10;10;1;2;;1;4;4;1;;;1;1;;1;1;;;;14;1;;4;;;;;;;; ;;;;;149;6121;6;2;;;;;;;;;;;;;68;10;1;2;3;2;1;14;;;;;;;;;;;;5;50;1;20;0;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;70;35;4;1;;2;6;1;5;6;1;1;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;5;1;2;2;78;2;10;10;1;2;;1;1;;2;;;1;1;;1;1;;;;14;1;;4;;;;;;;; ;;;;;149;9212;7;;;;;;;;;;;;;;65;10;1;2;3;2;1;14;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;1;;35;5;1;;2;9;1;5;6;1;1;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;6;1;1;1;38;1;10;10;1;2;;3;6;3;;;;6;1;;6;1;;;;24;8;;4;;;;;;;; ;;;;;4100;7112;4;;6;1;2;2;2;2;2;2;2;2;2;2;6;2;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;480;0;1;50;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;530;267,3333333;1;1;;2;7;6;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;6;1;2;2;34;2;10;10;1;2;;11;1;;2;;;6;1;;6;1;;;;24;8;;4;;;;;;;; ;;;;;4100;9313;4;;6;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;400;0;1;50;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;1;450;267,3333333;4;1;;2;9;6;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;6;1;3;1;19;3;10;10;6;1;1;;7;1;;;;6;2;50550;6;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;8;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;;267,3333333;9;;;;;;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;6;1;4;2;15;3;10;10;6;1;1;;5;10;1;;;6;2;50550;6;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;8;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;;267,3333333;9;;;;;;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;6;1;6;1;21;7;1;10;6;2;;5;5;10;1;;;6;1;;6;1;;;;40;;1;4;;;;;;;; ;;;;;119;6113;2;;3;2;2;1;1;1;1;2;2;2;1;1;2;11;2;;;;1;40;;;;;;;;;;;;1;;;;;450;65;1;30;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;545;267,3333333;1;1;;1;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;7;1;1;2;86;1;10;10;4;2;;1;1;;2;;;1;1;;1;1;;;;14;1;;4;;;;;;;; ;;;;;149;6121;6;2;;;;;;;;;;;;;72;10;1;1;3;2;1;14;;;;;;;;;;;;5;50;2;;15;;;;;;; ;2;;2;;1;50;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;1;35;85;4;1;;2;6;1;5;6;1;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;8;1;1;1;44;1;10;10;1;2;;3;4;6;1;;;6;2;50550;3;1;;;;40;;1;4;;;;;;;; ;;;;;4100;7112;4;;6;2;2;2;2;2;2;2;2;2;2;2;23;2;1;5;2;2;1;40;;;;;;;;;;;;5;;;;;480;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;480;149,1111111;1;1;;2;7;6;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;8;1;2;2;41;2;10;10;1;2;;3;4;6;1;;;6;2;50550;3;1;;;;40;;1;4;;;;;;;; ;;;;;150;6130;6;2;;;;;;;;;;;;;28;10;1;3;3;2;1;40;;;;;;;;;;;;5;150;1;40;18;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;172;149,1111111;4;1;;2;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;8;1;3;2;23;3;10;10;6;2;;3;5;10;1;;;6;2;50550;3;1;;;;40;;1;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;10;10;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;3;;149,1111111;5;1;;2;9;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;8;1;4;1;21;3;1;10;6;2;;11;7;3;;;;6;2;50550;3;1;;;;48;;1;4;;;;;;;; ;;;;;119;6113;2;;2;2;2;1;1;1;1;2;2;2;1;1;3;11;2;;;;1;48;;;;;;;;;;;;1;;;;;450;50;1;35;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;535;149,1111111;1;1;;1;6;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
2;50553;50553;75;8;1;5;2;20;3;10;10;6;2;;3;7;2;;;;6;2;50550;3;1;;;;40;;1;4;;;;;;;; ;;;;;150;9213;7;;;;;;;;;;;;;;10;10;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;35;2;;1;55;2; ;;;;;;;;;;;;;;1;521;226,2577127;4;;149,1111111;5;1;;2;9;1;5;6;0;0;50553900203;5,05539E+17;5,05539E+18;5,05539E+20;202511;11
